"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000038543",72.4022722236625,1.4897709852633,0.322516980687814,4.61920169935284,3.85219254710331e-06,4.63586592857908e-05
"ENSMUSG00000049866",291.946042251248,1.56515164913499,0.339003984707518,4.61691224805324,3.89491867895094e-06,4.68044132931163e-05
"ENSMUSG00000029322",14014.9853988805,1.63917989099335,0.355097671401196,4.6161381023008,3.90946840628532e-06,4.69107714086554e-05
"ENSMUSG00000030427",21.0780606443129,2.78507903749173,0.604029831656065,4.61083027945143,4.01063884111581e-06,4.8054692315349e-05
"ENSMUSG00000026228",72.6759766527987,1.68067156901014,0.364667859181899,4.60877350907913,4.05051278179068e-06,4.83915761441364e-05
"ENSMUSG00000060594",81.3680351372944,1.24339300668532,0.269824463932139,4.60815520047893,4.06257381765263e-06,4.85004733575165e-05
"ENSMUSG00000046546",443.562022698216,1.12617327376892,0.244812221415292,4.60015136196372,4.22184059492905e-06,5.02197700247955e-05
"ENSMUSG00000064080",1628.37224318497,1.2223123436453,0.265782827020538,4.598913922873,4.24699201154393e-06,5.04824761632113e-05
"ENSMUSG00000009585",1295.91340867531,1.49308352297955,0.324713527072397,4.59815621616113,4.26246349268187e-06,5.06298243001599e-05
"ENSMUSG00000090214",186.713353359319,2.26053305706831,0.492378946625625,4.59104328598981,4.41035847475583e-06,5.2273384859543e-05
"ENSMUSG00000001020",278.268746806154,1.54436341298328,0.336481547862893,4.58974176382642,4.43794709368568e-06,5.25625345347823e-05
"ENSMUSG00000017652",111.489167534253,2.36278406438772,0.5157716606775,4.58106608898217,4.62611610190762e-06,5.46724772534355e-05
"ENSMUSG00000066684",32.9309505169022,2.43266723393302,0.531045573231802,4.58090106867561,4.62976829272199e-06,5.46724772534355e-05
"ENSMUSG00000020297",333.664806854396,1.10075729203537,0.240336581489327,4.5800655281612,4.64830271602334e-06,5.48173406976305e-05
"ENSMUSG00000001588",173.013140885568,1.45894659758822,0.318604580984361,4.57917646093055,4.66810254331449e-06,5.50114331929753e-05
"ENSMUSG00000117613",19.630532060165,3.3941682007497,0.741479758618027,4.57756015764445,4.70430528343629e-06,5.53278968705358e-05
"ENSMUSG00000074141",143.127769809561,2.18577678688831,0.478139465148086,4.57142098950427,4.84427943077392e-06,5.68434584952467e-05
"ENSMUSG00000023191",513.604516301949,1.09261191090011,0.239087679595473,4.56992143112002,4.8790709642715e-06,5.71702101671186e-05
"ENSMUSG00000069830",14.856776894052,3.09817532389779,0.678157047528871,4.56852190091838,4.91175752874237e-06,5.75122789442999e-05
"ENSMUSG00000074151",750.714177069741,2.77462299587842,0.607434942223044,4.56776981864769,4.92940922381603e-06,5.76779417567046e-05
"ENSMUSG00000046157",276.989746457771,1.40859330207753,0.308548046529336,4.56523163222687,4.98943114900186e-06,5.82973775770174e-05
"ENSMUSG00000074671",92.5916555259006,1.1822796348393,0.258991419432997,4.5649374694638,4.99643246933094e-06,5.83377785408477e-05
"ENSMUSG00000022864",193.308830464415,1.34024525756175,0.294036917998353,4.55808497342929,5.1622152891569e-06,6.0060459579781e-05
"ENSMUSG00000028524",140.405818870939,1.12049138432841,0.245922308029304,4.55628199534826,5.20670246724634e-06,6.04925495541824e-05
"ENSMUSG00000030162",21.1531542665825,3.25389859905411,0.714301843466228,4.55535517487146,5.22971371270897e-06,6.07170499663807e-05
"ENSMUSG00000055413",138.742741162761,1.83154445465249,0.402234220435383,4.55342773339872,5.27788075244417e-06,6.11899653714707e-05
"ENSMUSG00000050105",80.3585288149953,1.79829032359075,0.395209405486697,4.55022147404658,5.35894799675847e-06,6.20424478696446e-05
"ENSMUSG00000031758",48.070717750059,1.69310696003549,0.372150222457611,4.54952558903371,5.37669957066262e-06,6.21605372414457e-05
"ENSMUSG00000069920",211.695665924054,1.04960908592359,0.230812064947154,4.54746196289137,5.4296729538044e-06,6.2728916377882e-05
"ENSMUSG00000115801",155.453346451773,1.8010171061794,0.396097319572577,4.54690556382166,5.44404104529695e-06,6.28508048588525e-05
"ENSMUSG00000018339",3280.18794400825,1.72372111481519,0.37911883253466,4.5466512525663,5.45062032955707e-06,6.28826646709867e-05
"ENSMUSG00000025161",296.835893303399,1.67156764596024,0.367838441876242,4.54429840838285,5.51185281829338e-06,6.35445608876498e-05
"ENSMUSG00000001123",1602.94825033125,1.32325938224604,0.291334759956518,4.54205801753124,5.57077039802433e-06,6.41788614854266e-05
"ENSMUSG00000042842",147.934984617931,1.94485492784498,0.428785163827911,4.53573279094499,5.74038214670465e-06,6.59482981725043e-05
"ENSMUSG00000032841",120.668170890883,2.05881632327538,0.453949407957965,4.53534311794064,5.75099132728873e-06,6.60241075461328e-05
"ENSMUSG00000041293",437.306939126132,2.63830693802163,0.581759782254163,4.5350452514935,5.7591136492915e-06,6.60712808420111e-05
"ENSMUSG00000000278",1455.03494121001,1.0247536231529,0.225991703294023,4.5344745325436,5.7747068884706e-06,6.62040386524314e-05
"ENSMUSG00000021260",211.088828769526,1.50384085480336,0.331761381043842,4.53289906761218,5.81796192379589e-06,6.66071676992015e-05
"ENSMUSG00000096606",66.7748740489364,1.19367430212938,0.263437113595931,4.53115464953158,5.86621738375674e-06,6.70663449922133e-05
"ENSMUSG00000028717",49.9382714695449,1.87951889647184,0.415170333471653,4.52710308261986,5.97977747179155e-06,6.82698172802387e-05
"ENSMUSG00000073492",22.376752767021,2.0672092353176,0.456699755351887,4.52640758198964,5.99948181970016e-06,6.84473106013331e-05
"ENSMUSG00000074361",51.2271101419251,2.41253657009744,0.533644535417642,4.52086812471402,6.15865469974243e-06,7.00690617289976e-05
"ENSMUSG00000030017",3677.77523345515,9.55468893439723,2.11385422852248,4.52003208427275,6.18302601667734e-06,7.02977605749718e-05
"ENSMUSG00000054520",307.60046805389,1.21294906891486,0.268507364822608,4.51737727833352,6.26102926484267e-06,7.10374395500378e-05
"ENSMUSG00000121400",81.9598994441093,7.85358109169349,1.73885522496046,4.51652384796559,6.28630405026002e-06,7.12750851098008e-05
"ENSMUSG00000029304",59.7155529449229,4.88757774299013,1.08410571713869,4.50839587479537,6.5319612561384e-06,7.36041602736526e-05
"ENSMUSG00000043017",98.3651523755031,1.34950582318891,0.299412965019844,4.50717230330847,6.56972825759997e-06,7.39790945997731e-05
"ENSMUSG00000029314",177.797152033356,1.82320903101323,0.405085797272381,4.50079722194579,6.76990673318553e-06,7.59216447877612e-05
"ENSMUSG00000064105",190.333799187848,1.01203642007063,0.224967440552874,4.49859062975279,6.84054342533279e-06,7.66094329328257e-05
"ENSMUSG00000020264",47.3998739671114,3.01275346851293,0.670276988608145,4.49478875109382,6.96390467295224e-06,7.77793504958024e-05
"ENSMUSG00000039697",811.706355541384,1.39127507621769,0.310285477020312,4.48385496342973,7.33064976089643e-06,8.16539154354789e-05
"ENSMUSG00000028019",239.957571367363,1.20869321899225,0.269636020696666,4.48268453105531,7.37098557305771e-06,8.20476913382347e-05
"ENSMUSG00000090307",25.23493174665,2.08284941984462,0.464785948658315,4.48130892480103,7.41866347037581e-06,8.23556687206992e-05
"ENSMUSG00000024670",45.3696298531532,2.95698062844039,0.660262007204652,4.47849580344527,7.51708480214074e-06,8.33358700994229e-05
"ENSMUSG00000024697",1654.25234749329,1.42912699210894,0.319135735605878,4.47811646475675,7.53045168966491e-06,8.33717728089801e-05
"ENSMUSG00000056130",89.8114582162245,1.47410046142578,0.329169132338872,4.47824633783775,7.52587275080261e-06,8.33717728089801e-05
"ENSMUSG00000028927",106.810185208306,2.26691470894918,0.506700638354569,4.47387379718059,7.68150902845963e-06,8.48729417016986e-05
"ENSMUSG00000033538",704.583858597118,1.5474596626276,0.346159106518906,4.47037109088182,7.80839962096976e-06,8.59864100067058e-05
"ENSMUSG00000045680",984.981850443326,1.05303817355647,0.23558158864329,4.46995106714787,7.82374946401301e-06,8.60978525575175e-05
"ENSMUSG00000000486",170.756526012452,1.56780165220471,0.351115925702402,4.46519664144639,7.99952448740917e-06,8.78560184364357e-05
"ENSMUSG00000074489",113.197451836238,1.89889682632472,0.425340091366872,4.46442003673443,8.02859252292155e-06,8.81164791365717e-05
"ENSMUSG00000044092",37.733670085247,1.94093992093504,0.435352007224783,4.45832312410332,8.26033177171636e-06,9.02387803303029e-05
"ENSMUSG00000062783",20.2699570684375,2.57812954153678,0.578231875002085,4.45864306862621,8.24801359613294e-06,9.02387803303029e-05
"ENSMUSG00000027399",49.2758147153229,3.87765352036674,0.869791952481727,4.45813910936156,8.2674244816066e-06,9.02563721755235e-05
"ENSMUSG00000037649",616.877371552694,1.82260921551698,0.408970513500986,4.45657854380396,8.32780977315972e-06,9.0855356060655e-05
"ENSMUSG00000052102",761.589538173922,1.02261874482435,0.229834094643726,4.44937791501102,8.61193659135455e-06,9.37067495726833e-05
"ENSMUSG00000075270",24.9696240391995,3.87157293372293,0.870703917782951,4.44648617589893,8.72862813795467e-06,9.47885257487782e-05
"ENSMUSG00000028071",71.1703524106062,2.27452500613892,0.511644134766444,4.44552150915831,8.76789073220238e-06,9.51521325802556e-05
"ENSMUSG00000058396",96.6448708736597,1.21607768524603,0.273837196029853,4.44087838641707,8.95924189662728e-06,9.71007237288841e-05
"ENSMUSG00000053137",85.3875374087221,1.36398280124504,0.307434514092596,4.43666126840341,9.13648924992047e-06,9.89565937641057e-05
"ENSMUSG00000140892",204.031143374989,1.48589249900052,0.334942688267692,4.43625895130145,9.15357279095987e-06,9.9076442378417e-05
"ENSMUSG00000030283",56.0574987350448,2.34502499895461,0.528726426648683,4.43523319577287,9.19726753633552e-06,9.93534222117399e-05
"ENSMUSG00000022102",86.2245348603314,1.84260891232876,0.41562105289337,4.4333868544467,9.27641994173434e-06,0.000100077130734451
"ENSMUSG00000063522",4203.27015285113,2.04264209194607,0.460863236534863,4.4322087986542,9.3272626870695e-06,0.000100493930377765
"ENSMUSG00000068606",84.9292536023378,4.43452730189663,1.00059760127298,4.43187880548079,9.34155225630207e-06,0.00010058206330641
"ENSMUSG00000044534",80.887218070565,2.03452022140945,0.459138765978359,4.43116628820087,9.37247748901714e-06,0.000100849082942281
"ENSMUSG00000039232",154.10690700099,1.73749438519976,0.392626256314811,4.42531378697869,9.63021971915731e-06,0.00010341963942367
"ENSMUSG00000115902",79.140670584348,1.43059212735856,0.323348724178657,4.42430113491998,9.67549821236297e-06,0.000103838153239981
"ENSMUSG00000039037",76.3665152035672,1.63247693052891,0.369004706520508,4.42400029506989,9.68898873329372e-06,0.000103915193170172
"ENSMUSG00000142319",24.2370448236446,4.04292650907398,0.913965528603396,4.42349999266587,9.71146352193095e-06,0.00010402070524499
"ENSMUSG00000073591",74.1704507458621,1.23423165465977,0.279063009651573,4.42277052842216,9.74432206990459e-06,0.000104304794692353
"ENSMUSG00000061576",99.516454167221,1.0986375264335,0.248468597163702,4.42163532524663,9.79566834954951e-06,0.000104786282026403
"ENSMUSG00000017446",402.267818260379,1.20076695240207,0.271680140811764,4.41978183909301,9.88005911221344e-06,0.000105483406721381
"ENSMUSG00000027134",284.417196384874,1.27343535370781,0.288131694582102,4.41962955708419,9.88702342432277e-06,0.000105489349730801
"ENSMUSG00000060568",61.4687421049453,1.32208715408057,0.299191202191794,4.41887042264385,9.92181092077176e-06,0.000105791951547063
"ENSMUSG00000060441",242.306180271397,1.64249131837838,0.371805336421709,4.41761093099383,9.97978542186329e-06,0.000106341234563194
"ENSMUSG00000030149",101.565159052677,2.82568063638013,0.639717432964715,4.41707618203362,1.00044976824942e-05,0.000106535605010933
"ENSMUSG00000085747",131.19018402851,1.70069301502158,0.385272655361117,4.4142582956673,1.01356886241384e-05,0.000107862858318805
"ENSMUSG00000021536",90.3119581883595,1.82554596173771,0.414795176482093,4.40107808682901,1.07714348804077e-05,0.000113853763517654
"ENSMUSG00000037849",67.668683609312,3.04156718246096,0.691106315431937,4.40101199272068,1.0774716853581e-05,0.000113853763517654
"ENSMUSG00000046006",35.3174057211854,3.06313855950454,0.696135595082813,4.40020389869612,1.08149209020567e-05,0.000114205287242181
"ENSMUSG00000006777",158.956356745374,1.68064623620101,0.38228564417806,4.39631009376383,1.1010660521369e-05,0.000116197759079038
"ENSMUSG00000050953",1782.56579465903,1.15202105513351,0.26208518588939,4.39559775660006,1.10468334207129e-05,0.000116430229580792
"ENSMUSG00000053063",102.207489117746,2.28228166610976,0.519682321378909,4.3916861748424,1.12474966139058e-05,0.000118393565699956
"ENSMUSG00000067750",110.000739824114,5.46921870577717,1.24670762855264,4.38692968625421,1.14961933119907e-05,0.000120779725906383
"ENSMUSG00000030124",90.5960141114231,2.01238821494553,0.458765616699666,4.38652798224623,1.15174354029353e-05,0.00012092572642763
"ENSMUSG00000026121",513.685455872788,1.05941901166714,0.241666064127648,4.38381373690744,1.16619494944815e-05,0.000122287053839267
"ENSMUSG00000071547",73.0160165322527,2.04278360585001,0.466186259240722,4.38190436838936,1.17646449434693e-05,0.000123206965460773
"ENSMUSG00000055022",160.973609609517,1.1005429280414,0.251468542245536,4.37646362528647,1.2062030966979e-05,0.000126160874084737
"ENSMUSG00000021314",78.6921213363625,1.39329632414402,0.31848840607103,4.37471599463275,1.21590676789112e-05,0.000127014423348931
"ENSMUSG00000050908",93.5309105860857,1.49726257787016,0.342253559035261,4.37471733556438,1.21589929392513e-05,0.000127014423348931
"ENSMUSG00000031503",9111.77557826163,1.02179985895326,0.233616119025965,4.37384142504178,1.22079071714012e-05,0.0001273982178585
"ENSMUSG00000039519",120.027772112504,2.40962152970055,0.551017612330504,4.37303903864192,1.2252880291e-05,0.000127751214838969
"ENSMUSG00000019987",74.2517624797909,4.29553161119352,0.984105313373231,4.36491049567619,1.27174819699682e-05,0.000132176708126001
"ENSMUSG00000001029",66.1915915329584,1.55059856766487,0.355276442663598,4.36448461383941,1.27422817211422e-05,0.000132350904716192
"ENSMUSG00000070594",37.232738292886,1.92239811397649,0.440568638775997,4.36344747396766,1.28028691240816e-05,0.000132874489688668
"ENSMUSG00000073565",147.154976252308,1.42911179793935,0.327526608228808,4.3633456398174,1.28088328455273e-05,0.000132874489688668
"ENSMUSG00000027220",619.842774369003,1.07010052596986,0.245541156645193,4.35813099763212,1.31177863359224e-05,0.000135737345347763
"ENSMUSG00000033965",174.739271932637,1.54174312085274,0.353966990299384,4.35561270713052,1.32695217165697e-05,0.000137049018833053
"ENSMUSG00000042770",111.49802707255,1.5026289287586,0.345360737595907,4.35089680204694,1.35581856687537e-05,0.000139854893900183
"ENSMUSG00000000409",120.620109895456,1.82721355066468,0.420134569490451,4.34911498208958,1.36688034929973e-05,0.000140907646778468
"ENSMUSG00000117975",201.859788343274,1.1718154984447,0.269461223540816,4.34873516510697,1.36924941061015e-05,0.000141063535962921
"ENSMUSG00000026222",915.501811463294,1.30847580368669,0.301122582584277,4.34532605444987,1.39068937489817e-05,0.000143093244868429
"ENSMUSG00000022586",60.1326583731339,3.51788715645164,0.810098587196715,4.34254202149027,1.40843535472443e-05,0.000144828677356829
"ENSMUSG00000028037",150.662470370094,2.81698151776067,0.648740028173816,4.34223478654523,1.41040691081788e-05,0.000144940879979992
"ENSMUSG00000032204",19.1828354630201,3.58245058292336,0.825080406669123,4.34194116593537,1.41229356199238e-05,0.000145044222776547
"ENSMUSG00000031596",286.84164810915,1.19873949475228,0.276179925208101,4.34042950025795,1.42204488436569e-05,0.000145863706737149
"ENSMUSG00000040265",131.657746196497,1.04792602272388,0.24153165683139,4.33866945837009,1.43347931667109e-05,0.000146853578035819
"ENSMUSG00000031779",171.662392219691,2.02578288926411,0.466994898494616,4.33791224656701,1.43842561015912e-05,0.000147268661816229
"ENSMUSG00000017737",186.766283302956,3.29352615181698,0.759852022037063,4.33443098958593,1.46137621707282e-05,0.000149432525848881
"ENSMUSG00000141856",142.195863668592,2.01564537188579,0.465167616430118,4.33315927569219,1.46984689630404e-05,0.000150112217455667
"ENSMUSG00000059854",27.2178874677567,3.49381509592637,0.806365554970259,4.332793079257,1.47229474009801e-05,0.000150268991359167
"ENSMUSG00000019929",13291.7408138552,1.25777785590269,0.290664477641251,4.32724998289984,1.50982572513487e-05,0.000153932540530679
"ENSMUSG00000076523",154.028063038774,2.53693975578898,0.586529762161107,4.325338489971,1.52297820698058e-05,0.00015505745344169
"ENSMUSG00000024529",1029.98748711877,2.37871842133126,0.550328599459354,4.322360174754,1.54368914371361e-05,0.000156875026993563
"ENSMUSG00000024338",1892.93427267964,2.10751481450973,0.488190303540166,4.31699441637176,1.58168157837079e-05,0.000160438840571278
"ENSMUSG00000022894",302.861848763262,1.06863615764902,0.247538596865735,4.31704861859847,1.58129337913038e-05,0.000160438840571278
"ENSMUSG00000092517",85.8201935848065,3.95612852002,0.916772058157922,4.31528042856049,1.5940042138537e-05,0.000161489793062606
"ENSMUSG00000057058",46.6328572201826,2.23965325869553,0.519534930105126,4.31088099936292,1.62605399933779e-05,0.00016453427775721
"ENSMUSG00000039206",431.497749806002,1.30338591976474,0.30245884300902,4.3093000912057,1.63772019212095e-05,0.000165511280066834
"ENSMUSG00000056145",125.54362241415,1.5230236675702,0.353712988933886,4.3058177539951,1.6636998729848e-05,0.000167724990869252
"ENSMUSG00000097415",1107.07468343455,1.1703139620323,0.271822827319635,4.30542928852746,1.66662221767356e-05,0.00016791677827148
"ENSMUSG00000089762",139.966052245902,1.57548624751075,0.365955274143318,4.30513332865302,1.66885194479325e-05,0.000168038590624656
"ENSMUSG00000022324",1370.94465907894,1.0874497084909,0.252613849087304,4.30479054263995,1.67143800786403e-05,0.000168196112001623
"ENSMUSG00000021880",110.584499212251,1.92491383338709,0.447209240456536,4.30428009810807,1.67529600757155e-05,0.000168481357193955
"ENSMUSG00000027175",91.4636747778673,1.12029273477889,0.260769640137015,4.2961010882642,1.73828338797697e-05,0.00017386002075495
"ENSMUSG00000036256",4540.50908779731,1.15357537126458,0.268532566408016,4.29584905359972,1.7402597239467e-05,0.000173952008714842
"ENSMUSG00000128770",63.5783520159664,2.74661967338484,0.639776776468023,4.29309061286647,1.76203052425154e-05,0.000175771585091263
"ENSMUSG00000039634",57.388777246432,1.23317088022689,0.287351699265589,4.29150369870307,1.77467246423385e-05,0.000176854919967807
"ENSMUSG00000030474",88.334765786698,2.06113515642053,0.480814049793636,4.28676149814083,1.81296758417732e-05,0.000180249773758641
"ENSMUSG00000063286",383.93421846016,1.98452234141449,0.46294408516932,4.28674305383696,1.81311805469422e-05,0.000180249773758641
"ENSMUSG00000024730",6421.5937738825,1.17074966239007,0.273456069937449,4.28130800920921,1.85797981753594e-05,0.000184264588771652
"ENSMUSG00000042351",132.982582655566,1.23266261685718,0.288172770833852,4.27751245646967,1.88993385637232e-05,0.000186870757221967
"ENSMUSG00000034839",88.0631015813122,1.18688521167091,0.277660433147387,4.27459252374245,1.91487174755381e-05,0.000189109379603949
"ENSMUSG00000024399",132.967052120163,1.62987854298705,0.381320261074488,4.2743035431539,1.91735677925464e-05,0.000189241274921278
"ENSMUSG00000053626",53.4637636846651,1.50020244814219,0.351007643288353,4.27398797954314,1.92007391472886e-05,0.000189395906879456
"ENSMUSG00000129172",23.6540608665569,2.88990423936212,0.676483833852862,4.27194870704136,1.93772153594246e-05,0.000191022213450423
"ENSMUSG00000076668",38.3850825223185,2.12059989770653,0.49647135098961,4.27134394256499,1.94298472443851e-05,0.000191426436376009
"ENSMUSG00000029361",635.318853310553,1.06555305208531,0.249520192858288,4.27040809755415,1.95115610888307e-05,0.000192001691694811
"ENSMUSG00000046259",18.6784752309642,4.52591112926873,1.05993600424704,4.26998527376552,1.95485874345052e-05,0.000192219330647479
"ENSMUSG00000038067",15.3005490784214,7.31961896919694,1.71760195695356,4.26153390170761,2.03028546896006e-05,0.000199311804862787
"ENSMUSG00000031502",13267.7687115081,1.1100582803542,0.260574152770101,4.26004754713175,2.04383420716444e-05,0.000200402874047339
"ENSMUSG00000081665",67.70350280712,2.87265004276038,0.67437011652372,4.25975287512512,2.04653047055973e-05,0.000200547804385862
"ENSMUSG00000053040",102.998603171959,1.30306088200056,0.305919019767691,4.25949613394447,2.0488824256107e-05,0.000200658842194105
"ENSMUSG00000109564",18.33183924971,3.82688089512638,0.898475639743314,4.25930400986685,2.0506441194843e-05,0.000200711974667479
"ENSMUSG00000059901",100.981408040106,1.19607324595895,0.28110253894656,4.25493576273365,2.09109039965205e-05,0.00020430635756363
"ENSMUSG00000030659",424.211753305129,1.45292281718002,0.341949147391926,4.24894411423914,2.14780488327226e-05,0.000208979384121225
"ENSMUSG00000005763",45.6237016519781,2.15902027335716,0.508536648732044,4.24555492458674,2.18053085089071e-05,0.000211913101524284
"ENSMUSG00000047562",427.327808315133,4.71608421441451,1.11198977126744,4.24112193859403,2.22405260512004e-05,0.000215760624856165
"ENSMUSG00000023927",369.269426521933,1.00814906565916,0.237830127621734,4.23894598947787,2.24571674596957e-05,0.000217605855143597
"ENSMUSG00000045826",80.9162409760197,1.65126098761318,0.390115774834444,4.23274600550039,2.3085517494587e-05,0.000223169039643796
"ENSMUSG00000029401",247.450439217791,1.10881986201976,0.262021113574137,4.23179585375676,2.31832786831772e-05,0.000223982580376259
"ENSMUSG00000025854",172.313095314627,1.08177741765893,0.255663187205424,4.23126000064187,2.32385862600652e-05,0.000224376911605749
"ENSMUSG00000003206",34.4305130589183,2.10999033472273,0.498738348075439,4.23065589976163,2.33010885252719e-05,0.000224542638218134
"ENSMUSG00000027797",545.473342871029,1.17035154761818,0.27668314469868,4.22993438538782,2.33759484050341e-05,0.000225051601515834
"ENSMUSG00000131782",32.9110896941964,2.73395664332123,0.646847451708034,4.22658640163469,2.37263193410116e-05,0.000228291288901855
"ENSMUSG00000053687",83.1240125009449,1.76583563366174,0.418085117753024,4.22362710051035,2.40401692764869e-05,0.000231175996961918
"ENSMUSG00000034634",104.665075977012,1.95496610745058,0.462884848567378,4.22343940075199,2.40602084903634e-05,0.000231233632444164
"ENSMUSG00000022587",7360.97254584971,1.29922091647508,0.308010495133037,4.21810599640093,2.4636300736445e-05,0.000236218648237678
"ENSMUSG00000121044",58.7310150779191,2.23588531454427,0.530340848186438,4.21594022446156,2.48739646102187e-05,0.000238358602664744
"ENSMUSG00000039377",327.799514294171,1.089013528146,0.258332882172726,4.21554360012855,2.49177243262547e-05,0.00023863903175284
"ENSMUSG00000043110",25.600943407371,4.19767717985013,0.996012771853234,4.2144812782267,2.50352917570961e-05,0.000239625586161089
"ENSMUSG00000027995",495.229156037232,1.42012984533358,0.33735705434012,4.20957506909525,2.55851425196697e-05,0.000244437993385654
"ENSMUSG00000031278",1086.20089217997,1.17074032610964,0.278254235023861,4.2074483646556,2.58270391504212e-05,0.000246201821385862
"ENSMUSG00000062545",172.286311467475,2.13064234267378,0.507389807261756,4.19922180575969,2.67833864171396e-05,0.000253994752641342
"ENSMUSG00000074570",38.2711808086515,2.2834444775537,0.543813513363384,4.19894765657997,2.68158292677409e-05,0.000254156014527817
"ENSMUSG00000038390",143.040988976823,1.07065251464697,0.255054323360496,4.19774305544195,2.69588252956098e-05,0.000255364292774237
"ENSMUSG00000078566",854.288820398349,1.143168490332,0.272390561993281,4.19679919144995,2.7071376039956e-05,0.000256135668819422
"ENSMUSG00000076498",65.5799481670559,2.47815427157072,0.590879573526588,4.19400903771335,2.74067054777751e-05,0.000258985545864737
"ENSMUSG00000050982",2700.63033518501,4.74206645451753,1.13070540779002,4.19390092401341,2.74197780746058e-05,0.000258985545864737
"ENSMUSG00000030651",20.5534702650942,3.74121396692153,0.892562256556923,4.19154399532122,2.77062445745535e-05,0.000261541229604859
"ENSMUSG00000005465",62.0654946002861,2.16850316653642,0.517497370361017,4.19036557620307,2.78505371432455e-05,0.000262301712236414
"ENSMUSG00000069892",558.208765642948,1.64209836610948,0.392494981755709,4.18374359530417,2.86747517263422e-05,0.000269294031757428
"ENSMUSG00000034664",37.7247076474783,1.64546584232421,0.393464435586617,4.18199383095699,2.88963812319879e-05,0.000270684358706579
"ENSMUSG00000024235",173.767418251905,1.45687018786889,0.349322169854402,4.1705632038073,3.03847766670363e-05,0.000283413358792872
"ENSMUSG00000022500",4056.3041844976,1.2356616174903,0.296617986015553,4.16583510018677,3.1021488115429e-05,0.000288861288939088
"ENSMUSG00000132981",162.956288253963,1.75818006334488,0.422253463026062,4.16380259085375,3.12990753285168e-05,0.000291281332466576
"ENSMUSG00000063011",72.399432894635,2.89468025300586,0.69544112707,4.16236564150526,3.14967471700112e-05,0.000292624688859986
"ENSMUSG00000055421",79.3138021120476,1.27092970505617,0.305360775984018,4.16205945560829,3.15390202198929e-05,0.000292852165753016
"ENSMUSG00000097194",100.538398639958,2.49240199114264,0.598875291268032,4.16180468201542,3.15742362006178e-05,0.000293013895473941
"ENSMUSG00000100287",13.5447634819922,5.02569743930024,1.20807228444134,4.16009662999952,3.18112976900823e-05,0.000295047545843281
"ENSMUSG00000027009",1105.06753552644,1.41200441914824,0.339503584611948,4.15902654094847,3.1960676519965e-05,0.000296266113484337
"ENSMUSG00000090338",43.1044566685741,1.72449079554382,0.41474423200913,4.15796209434894,3.21099287238872e-05,0.000297482136511736
"ENSMUSG00000038811",145.148112633599,1.10315929502032,0.265330043798676,4.15768707993492,3.2148597592197e-05,0.00029767286960649
"ENSMUSG00000027583",124.521583640922,1.07306090077997,0.258234512764391,4.15537369228029,3.2475631342319e-05,0.000300363100443032
"ENSMUSG00000034459",462.296804489318,2.29733540715076,0.553072751232249,4.15376711659051,3.27046030261506e-05,0.000301971889859516
"ENSMUSG00000038179",190.486915082535,1.68498531751377,0.405701043459699,4.15326838487943,3.27759944351486e-05,0.000302461432951711
"ENSMUSG00000053835",129.015538173228,2.01613865501919,0.485590565184931,4.1519312762005,3.29681273350549e-05,0.000303893773973689
"ENSMUSG00000000386",149.742244227966,2.42067717377755,0.583273919416727,4.15015500126978,3.3225020476207e-05,0.000305748190106091
"ENSMUSG00000038552",67.2639647633799,1.13520873013726,0.273882994016631,4.14486753444914,3.40010204522747e-05,0.000312714413243463
"ENSMUSG00000002227",845.732688788387,1.27670790331539,0.308287929623904,4.14128410694804,3.45366854552151e-05,0.000316932805267116
"ENSMUSG00000033355",422.248356123825,2.07394402035052,0.501220418528972,4.13778837350107,3.5066957670728e-05,0.000321261727397437
"ENSMUSG00000051855",89.4976980908274,1.10079430549396,0.266118414137335,4.1364830354275,3.52669414977412e-05,0.000322734662522131
"ENSMUSG00000031875",487.609926859855,1.02485752438767,0.248106988762694,4.13070800423086,3.61647701656847e-05,0.000329850754148292
"ENSMUSG00000004366",201.054273681809,1.0820525303186,0.2621558170084,4.12751676719014,3.66701701164017e-05,0.000334090210639912
"ENSMUSG00000090272",371.988573837428,1.72778457833175,0.419222081137111,4.12140642412073,3.76566424764134e-05,0.000342887889982961
"ENSMUSG00000035279",765.046184658574,1.25788504848906,0.305579168435232,4.11639659512874,3.8484186957551e-05,0.000349842722187831
"ENSMUSG00000043505",86.9933755003317,1.32388869925616,0.321646918701909,4.11596885367055,3.8555637313129e-05,0.000350298817376403
"ENSMUSG00000049871",70.6901391433511,1.30897353127757,0.318244470352253,4.11310691377831,3.90369481646331e-05,0.000354476159754194
"ENSMUSG00000020642",318.999048055005,1.1081239544851,0.269493615198626,4.11187461219954,3.92459438687835e-05,0.000355981252843958
"ENSMUSG00000030365",70.4837099367384,1.5488202424038,0.37683096295355,4.11011937624329,3.95454624328195e-05,0.00035830321850936
"ENSMUSG00000025163",57.7452420759792,2.43164220143528,0.591693325100962,4.10963263954408,3.96289040340936e-05,0.000358664456906698
"ENSMUSG00000030364",5466.36514115943,1.03291679931545,0.251461245756206,4.10765800594526,3.9969133895768e-05,0.000361148107204187
"ENSMUSG00000127315",65.4373170003268,2.95043725453656,0.718348315209888,4.10725158264553,4.00395038804733e-05,0.000361585492256847
